artist_id	dbpedia_url
a466c2a2-6517-42fb-a160-1087c3bafd9f	http://dbpedia.org/resource/Slipknot_(band)
23a03e33-a603-404e-bcbf-2c00159d7067	http://dbpedia.org/resource/The_Offspring
f27ec8db-af05-4f36-916e-3d57f91ecf5e	http://dbpedia.org/resource/Michael_Jackson
d15721d8-56b4-453d-b506-fc915b14cba2	http://dbpedia.org/resource/The_Black_Keys
5dfdca28-9ddc-4853-933c-8bc97d87beec	http://dbpedia.org/resource/Marilyn_Manson_(band)
80cadd99-f560-41e3-babd-16292bbd248a	http://dbpedia.org/resource/Marilyn_Manson
66fc5bf8-daa4-4241-b378-9bc9077939d2	http://dbpedia.org/resource/Tool_(band)
308aea66-5205-4344-b700-319a8dccaa43	http://dbpedia.org/resource/Incubus_(band)
e3e0abcd-7671-4482-a9d8-462f5acc9be5	http://dbpedia.org/resource/Incubus_(band)
0103c1cc-4a09-4a5d-a344-56ad99a77193	http://dbpedia.org/resource/Avril_Lavigne
20244d07-534f-4eff-b4d4-930878889970	http://dbpedia.org/resource/Taylor_Swift
b23e8a63-8f47-4882-b55b-df2c92ef400e	http://dbpedia.org/resource/Interpol_(band)
aa7a2827-f74b-473c-bd79-03d065835cf7	http://dbpedia.org/resource/Franz_Ferdinand_(band)
c41c6a32-cd7e-4cce-8859-559efdd457b3	http://dbpedia.org/resource/The_Kooks_(Sweden)
f82f3a3e-29c2-42ca-b589-bc5dc210fa9e	http://dbpedia.org/resource/The_Kooks
8c538f11-c141-4588-8ecb-931083524186	http://dbpedia.org/resource/Bloc_Party
10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8	http://dbpedia.org/resource/Massive_Attack
01d3c51b-9b98-418a-8d8e-37f6fab59d8c	http://dbpedia.org/resource/Sufjan_Stevens
1de93a63-3a9f-443a-ba8a-a43b5fe0121e	http://dbpedia.org/resource/John_Adeleye
cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493	http://dbpedia.org/resource/Adele
0ab49580-c84f-44d4-875f-d83760ea2cfe	http://dbpedia.org/resource/Maroon_5
f4a31f0a-51dd-4fa7-986d-3095c40c5ed9	http://dbpedia.org/resource/Evanescence
144ef525-85e9-40c3-8335-02c32d0861f3	http://dbpedia.org/resource/John_Mayer_(musician)
437a0e49-c6ae-42f6-a6c1-84f25ed366bc	http://dbpedia.org/resource/Bon_Iver
29542149-a818-4167-aa91-439adc9d61f5	http://dbpedia.org/resource/Glee_Cast
4bb4e4e4-5f66-4509-98af-62dbb90c45c5	http://dbpedia.org/resource/Disturbed_(band)
d43d12a1-2dc9-4257-a2fd-0a3bb1081b86	http://dbpedia.org/resource/Johnny_Cash
03ad1736-b7c9-412a-b442-82536d63a5c4	http://dbpedia.org/resource/Elliott_Smith
1cc5adcd-1422-4b5c-a3cd-3ecd4f43f506	http://dbpedia.org/resource/Beck
309c62ba-7a22-4277-9f67-4a162526d18a	http://dbpedia.org/resource/Beck
6fe07aa5-fec0-4eca-a456-f29bff451b04	http://dbpedia.org/resource/Weezer
24e1b53c-3085-4581-8472-0b0088d2508c	http://dbpedia.org/resource/Avenged_Sevenfold
b6b2bb8d-54a9-491f-9607-7b546023b433	http://dbpedia.org/resource/Pixies
b1570544-93ab-4b2b-8398-131735394202	http://dbpedia.org/resource/Crystal_Castles_(band)
b9472588-93f3-4922-a1a2-74082cdf9ce8	http://dbpedia.org/resource/Panic!_at_the_Disco
b9472588-93f3-4922-a1a2-74082cdf9ce8	http://dbpedia.org/resource/Panic%21_at_the_Disco
a9044915-8be3-4c7e-b11f-9e2d2ea0a91e	http://dbpedia.org/resource/Megadeth
a66999a7-ae5c-460e-ba94-1a01143ae847	http://dbpedia.org/resource/Snow_Patrol
78f797e3-4913-4026-aad0-1cd858bd735b	http://dbpedia.org/resource/Bright_Eyes_(band)
e5c7b94f-e264-473c-bb0f-37c85d4d5c70	http://dbpedia.org/resource/Belle_%26_Sebastian
32a92586-6f9f-4882-b168-97fd60a99b6d	http://dbpedia.org/resource/Fr%C3%A9d%C3%A9ric_Motte
8970d868-0723-483b-a75b-51088913d3d4	http://dbpedia.org/resource/Moby
4a4ee089-93b1-4470-af9a-6ff575d32704	http://dbpedia.org/resource/The_Prodigy
dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3	http://dbpedia.org/resource/Amy_Winehouse
14b22b4b-06d5-4b82-8284-29d29b58945f	http://dbpedia.org/resource/Air_(jazz_group)
cb67438a-7f50-4f2b-a6f1-2bb2729fd538	http://dbpedia.org/resource/Air_(French_band)
50e6288e-3db5-4253-ae51-5e8738ef2c31	http://dbpedia.org/resource/MGMT
c485632c-b784-4ee9-8ea1-c5fb365681fc	http://dbpedia.org/resource/MGMT
7527f6c2-d762-4b88-b5e2-9244f1e34c46	http://dbpedia.org/resource/Deftones
6c8b9855-ba8b-48f9-ac1d-42167f7f7b18	http://dbpedia.org/resource/The_Shins
9a58fda3-f4ed-4080-a3a5-f457aac9fcdd	http://dbpedia.org/resource/Joy_Division
af37c51c-0790-4a29-b995-456f98a6b8c9	http://dbpedia.org/resource/Vampire_Weekend
fbb375f9-48bb-4635-824e-4120273b3ba7	http://dbpedia.org/resource/Regina_Spektor
5182c1d9-c7d2-4dad-afa0-ccfeada921a8	http://dbpedia.org/resource/Black_Sabbath
584c04d2-4acc-491b-8a0a-e63133f4bfc4	http://dbpedia.org/resource/Yeah_Yeah_Yeahs
ea4dfa26-f633-4da6-a52a-f49ea4897b58	http://dbpedia.org/resource/R.E.M.
3798b104-01cb-484c-a3b0-56adc6399b80	http://dbpedia.org/resource/Rage_Against_the_Machine
f2eef649-a6d5-4114-afba-e50ab26254d2	http://dbpedia.org/resource/Sum_41
28503ab7-8bf2-4666-a7bd-2644bfc7cb1d	http://dbpedia.org/resource/Dream_Theater
bc710bcf-8815-42cf-bad2-3f1d12246aeb	http://dbpedia.org/resource/Nickelback
c44e9c22-ef82-4a77-9bcd-af6c958446d6	http://dbpedia.org/resource/Mumford_%26_Sons
69158f97-4c07-4c4e-baf8-4e4ab1ed666e	http://dbpedia.org/resource/Boards_of_Canada
c3aeb863-7b26-4388-94e8-5a240f2be21b	http://dbpedia.org/resource/Tom_Waits
9311e2bc-bb3f-44cf-90d8-b1fe6912b60b	http://dbpedia.org/resource/Brand_New_(band)
db008806-16f6-48fc-8521-3d953709689d	http://dbpedia.org/resource/A_Day_to_Remember
d13f0f47-36f9-4661-87fe-2de56f45c649	http://dbpedia.org/resource/Tegan_and_Sara
ba853904-ae25-4ebb-89d6-c44cfbd71bd2	http://dbpedia.org/resource/Blur_(band)
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11	http://dbpedia.org/resource/Portishead_(band)
69b39eab-6577-46a4-a9f5-817839092033	http://dbpedia.org/resource/Kasabian
d530dbf9-69b1-404f-98f2-0431104f5a1e	http://dbpedia.org/resource/Bullet_for_My_Valentine
fabb37f8-eb2a-4cc1-a72a-b56935bbb72d	http://dbpedia.org/resource/Three_Days_Grace
9fff2f8a-21e6-47de-a2b8-7f449929d43f	http://dbpedia.org/resource/Drake_(rapper)
8f92558c-2baa-4758-8c38-615519e9deda	http://dbpedia.org/resource/The_Clash
302bd7b9-d012-4360-897a-93b00c855680	http://dbpedia.org/resource/David_Guetta
0af78501-5647-4c18-9a0d-66ac8789e13b	http://dbpedia.org/resource/Beirut_(band)
bdacc37b-8633-4bf8-9dd5-4662ee651aec	http://dbpedia.org/resource/Slayer
12d432a3-feb0-49b1-a107-d20751880764	http://dbpedia.org/resource/Yann_Tiersen
c5eb9407-caeb-4303-b383-6929aa94021c	http://dbpedia.org/resource/Papa_Roach
6d7b7cd4-254b-4c25-83f6-dd20f98ceacd	http://dbpedia.org/resource/M83_(band)
854a1807-025b-42a8-ba8c-2a39717f1d25	http://dbpedia.org/resource/Breaking_Benjamin
4bd95eea-b9f6-4d70-a36c-cfea77431553	http://dbpedia.org/resource/Alice_in_Chains
0c751690-c784-4a4f-b1e4-c1de27d47581	http://dbpedia.org/resource/Animal_Collective
02f4c1ff-65e0-4412-8e8b-6239b0faecb5	http://dbpedia.org/resource/Phoenix_(band)
708cad63-631f-4a77-92fe-c046bb02d0c3	http://dbpedia.org/resource/Transsylvania_Phoenix
8d455809-96b3-4bb6-8829-ea4beb580d35	http://dbpedia.org/resource/Phoenix_(band)
078a9376-3c04-4280-b7d7-b20e158f345d	http://dbpedia.org/resource/A_Perfect_Circle
c14b4180-dc87-481e-b17a-64e4150f90f6	http://dbpedia.org/resource/Opeth
169c4c28-858e-497b-81a4-8bc15e0026ea	http://dbpedia.org/resource/Porcupine_Tree
9beb62b2-88db-4cea-801e-162cd344ee53	http://dbpedia.org/resource/Beastie_Boys
3d2b98e5-556f-4451-a3ff-c50ea18d57cb	http://dbpedia.org/resource/Aerosmith
c3f28da8-662d-4f09-bdc7-3084bf685930	http://dbpedia.org/resource/Iron_%26_Wine
6f7dea51-1d02-4be1-b138-92078518350c	http://dbpedia.org/resource/Bonobos
9a709693-b4f8-4da9-8cc1-038c911a61be	http://dbpedia.org/resource/Bonobo_(musician)
8f9d6bb2-dba4-4cca-9967-cc02b9f4820c	http://dbpedia.org/resource/Limp_Bizkit
a670e05a-cea8-4b37-bce9-d82daf1a0fa4	http://dbpedia.org/resource/Feist_(singer)
beff21d3-88c7-4ee0-8b7a-40b6db22c6d7	http://dbpedia.org/resource/Pendulum_(band)
f2fc6ece-5615-4d2c-9cb3-8c5d51a839ea	http://dbpedia.org/resource/Pendulum_(ambient_band)
d6ed7887-a401-47a8-893c-34b967444d26	http://dbpedia.org/resource/Ramones
bbc5b66b-d037-4f26-aecf-0b129e7f876a	http://dbpedia.org/resource/Jimmy_Eat_World
70248960-cb53-4ea4-943a-edb18f7d336f	http://dbpedia.org/resource/Bruce_Springsteen
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	http://dbpedia.org/resource/The_Who
eace2373-31c8-4aba-9a5c-7bce22dd140a	http://dbpedia.org/resource/Within_Temptation
fd429857-5ace-4609-ae54-1502c3bdac11	http://dbpedia.org/resource/Billy_Talent
596ffa74-3d08-44ef-b113-765d43d12738	http://dbpedia.org/resource/Justin_Timberlake
c33627c6-ef0d-49de-9ef0-c4804190040f	http://dbpedia.org/resource/Bob_Marley
ed2ac1e9-d51d-4eff-a2c2-85e81abd6360	http://dbpedia.org/resource/Bob_Marley
c7020c6d-cae9-4db3-92a7-e5c561cbad50	http://dbpedia.org/resource/Keane_(band)
33ca19f4-18c8-4411-98df-ac23890ce9f5	http://dbpedia.org/resource/Ellie_Goulding
6e0c7c0e-cba5-4c2c-a652-38f71ef5785d	http://dbpedia.org/resource/Lily_Allen
f57e14e4-b030-467c-b202-539453f504ec	http://dbpedia.org/resource/Children_of_Bodom
985c709c-7771-4de3-9024-7bda29ebe3f9	http://dbpedia.org/resource/Norah_Jones
06fb1c8b-566e-4cb2-985b-b467c90781d4	http://dbpedia.org/resource/Jimi_Hendrix
e0e1db18-f7ba-4dee-95ff-7ae8cf545460	http://dbpedia.org/resource/Kid_Cudi
074e3847-f67f-49f9-81f1-8c8cea147e8e	http://dbpedia.org/resource/Bring_Me_the_Horizon
074e3847-f67f-49f9-81f1-8c8cea147e8e	http://dbpedia.org/resource/Bring_Me_The_Horizon
05755bf1-380c-487f-983f-d1a02401fa28	http://dbpedia.org/resource/Cat_Power
149e6720-4e4a-41a4-afca-6d29083fc091	http://dbpedia.org/resource/Bad_Religion
1c3919b2-43ca-4a4a-935d-9d50135ec0ef	http://dbpedia.org/resource/AFI_(band)
726cb350-d775-4e07-b006-898555f24b0d	http://dbpedia.org/resource/Shakira
bf24ca37-25f4-4e34-9aec-460b94364cfc	http://dbpedia.org/resource/Shakira
97b1142f-c71e-4971-8736-4a8ceaf6b4c3	http://dbpedia.org/resource/The_Decemberists
5cbef01b-cc35-4f52-af7b-d0df0c4f61b9	http://dbpedia.org/resource/Sonic_Youth
4cc51547-88ae-49a2-bf7e-0ef65ee7a94c	http://dbpedia.org/resource/HIM_(Finnish_band)
7bedf226-37e5-487b-bbf2-8a9c6f7beed9	http://dbpedia.org/resource/HiM_(American_band)
01809552-4f87-45b0-afff-2c6f0730a3be	http://dbpedia.org/resource/Elvis_Presley
fab34286-b8e1-4879-bce3-194e1358fbd2	http://dbpedia.org/resource/Kesha
d700b3f5-45af-4d02-95ed-57d301bda93e	http://dbpedia.org/resource/Mogwai
d339efbb-77b9-4147-ba9e-59f2f24550b2	http://dbpedia.org/resource/Kelly_Clarkson
2fddb92d-24b2-46a5-bf28-3aed46f4684c	http://dbpedia.org/resource/Kylie_Minogue
f22942a1-6f70-4f48-866e-238cb2308fbd	http://dbpedia.org/resource/Aphex_Twin
4449ccf6-c948-4d33-aa97-b6ad98ce4b5b	http://dbpedia.org/resource/Metric_(band)
5dcdb5eb-cb72-4e6e-9e63-b7bace604965	http://dbpedia.org/resource/Bon_Jovi
82eb8936-7bf6-4577-8320-a2639465206d	http://dbpedia.org/resource/Jason_Mraz
e6de1f3b-6484-491c-88dd-6d619f142abc	http://dbpedia.org/resource/Hans_Zimmer
ebfc1398-8d96-47e3-82c3-f782abcdb13d	http://dbpedia.org/resource/The_Beach_Boys
2386cd66-e923-4e8e-bf14-2eebe2e9b973	http://dbpedia.org/resource/3_Doors_Down
fa97dd36-1b82-43d7-a6e4-2adeafd59cef	http://dbpedia.org/resource/Fleet_Foxes
541f16f5-ad7a-428e-af89-9fa1b16d3c9c	http://dbpedia.org/resource/Pantera
053e3289-1cab-4b44-9535-9ab1beb3b207	http://dbpedia.org/resource/Neil_Young
75167b8b-44e4-407b-9d35-effe87b223cf	http://dbpedia.org/resource/Neil_Young
dcaa4f81-bfb7-44eb-8594-4e74f004b6e4	http://dbpedia.org/resource/NOFX
c0b2500e-0cef-4130-869d-732b23ed9df5	http://dbpedia.org/resource/Tori_Amos
5d02f264-e225-41ff-83f7-d9b1f0b1874a	http://dbpedia.org/resource/Simon_%26_Garfunkel
494e8d09-f85b-4543-892f-a5096aed1cd4	http://dbpedia.org/resource/Mariah_Carey
197450cd-0124-4164-b723-3c22dd16494d	http://dbpedia.org/resource/Frank_Sinatra
62162215-b023-4f0e-84bd-1e9412d5b32c	http://dbpedia.org/resource/All_Time_Low
9e53f84d-ef44-4c16-9677-5fd4d78cbd7d	http://dbpedia.org/resource/Wilco
319b1175-ced9-438f-986b-9239c3edd92d	http://dbpedia.org/resource/Sonata_Arctica
6f1de078-6684-4792-820d-2ffad64c15ed	http://dbpedia.org/resource/Two_Door_Cinema_Club
bf710b71-48e5-4e15-9bd6-96debb2e4e98	http://dbpedia.org/resource/The_Knife
4236acde-2ce2-441c-a3d4-38d55f1b5474	http://dbpedia.org/resource/Explosions_in_the_Sky
1946a82a-f927-40c2-8235-38d64f50d043	http://dbpedia.org/resource/The_Chemical_Brothers
148ddea2-6839-4354-8e2c-5dfadf136b7f	http://dbpedia.org/resource/Tenacious_D
c296e10c-110a-4103-9e77-47bfebb7fb2e	http://dbpedia.org/resource/Bob_Marley_and_the_Wailers
2ddd167f-5b8a-4372-b350-6ad50493bac0	http://dbpedia.org/resource/The_Fray
94b0fb9d-a066-4823-b2ec-af1d324bcfcf	http://dbpedia.org/resource/The_Velvet_Underground
cf0f4547-ffbd-4011-98ad-0bec9ba022db	http://dbpedia.org/resource/Kings_of_Convenience
0545e834-eca1-471d-b929-89d575904aaa	http://dbpedia.org/resource/Sublime
95f5b748-d370-47fe-85bd-0af2dc450bc0	http://dbpedia.org/resource/Sublime_(band)
860b2707-6153-4e3a-aa57-74d2b42c55b5	http://dbpedia.org/resource/Justice_(band)
8262d8e4-9137-4bb3-a787-3caabbbc13e9	http://dbpedia.org/resource/The_Used
2119beb8-6ac5-4f21-82a4-b831c90c0024	http://dbpedia.org/resource/Damien_Rice
788ad31c-bf0c-4a31-83f8-b8b130d79c76	http://dbpedia.org/resource/Apocalyptica
6b335658-22c8-485d-93de-0bc29a1d0349	http://dbpedia.org/resource/Judas_Priest
c98d40fd-f6cf-4b26-883e-eaa515ee2851	http://dbpedia.org/resource/The_Cranberries
e795e03d-b5d5-4a5f-834d-162cfb308a2c	http://dbpedia.org/resource/PJ_Harvey
c33c2065-b1c3-4406-b066-d33a9e2ea71a	http://dbpedia.org/resource/OneRepublic
6a65d878-fcd0-42cf-aff9-ca1d636a8bcc	http://dbpedia.org/resource/Foals
2eada8f8-056a-4093-bbc2-004909ce743b	http://dbpedia.org/resource/Broken_Social_Scene
07b6020a-c539-4d68-aeef-f159f3befc76	http://dbpedia.org/resource/Band_of_Horses
020bfbb4-05c3-4c86-b372-17825c262094	http://dbpedia.org/resource/Audioslave
350bce49-c21b-4137-b50a-0766ded07e4d	http://dbpedia.org/resource/Taking_Back_Sunday
382f1005-e9ab-4684-afd4-0bdae4ee37f2	http://dbpedia.org/resource/Tupac_Shakur
936addc3-91aa-49de-8ec0-0dc186de151f	http://dbpedia.org/resource/Misfits_(band)
109958eb-a335-4c5e-907e-597ff4c6af46	http://dbpedia.org/resource/Creedence_Clearwater_Revival
7fa7fc04-1011-4876-8095-ecd232edea87	http://dbpedia.org/resource/Blind_Guardian
8295ee00-0096-461d-95c7-c2263d2a4c6d	http://dbpedia.org/resource/Killswitch_Engage
7e9bd05a-117f-4cce-87bc-e011527a8b18	http://dbpedia.org/resource/Miley_Cyrus
299278d3-25dd-4f30-bae4-5b571c28034d	http://dbpedia.org/resource/The_Postal_Service
8dd98bdc-80ec-4e93-8509-2f46bafc09a7	http://dbpedia.org/resource/Calvin_Harris
1f43d76f-8edf-44f6-aaf1-b65f05ad9402	http://dbpedia.org/resource/The_Flaming_Lips
5f6be871-eb98-42f1-bce4-5a3d8212c281	http://dbpedia.org/resource/M.I.A._(band)
7cf0ea9d-86b9-4dad-ba9e-2355a64899ea	http://dbpedia.org/resource/M.I.A._(artist)
172e1f1a-504d-4488-b053-6344ba63e6d0	http://dbpedia.org/resource/Nick_Cave_and_the_Bad_Seeds
013fa897-86db-41d3-8e9f-386c8a34f4e6	http://dbpedia.org/resource/Morrissey
90218af4-4d58-4821-8d41-2ee295ebbe21	http://dbpedia.org/resource/Kaiser_Chiefs
0efe858c-89e5-4e47-906a-356fa953fd6e	http://dbpedia.org/resource/Editors_(band)
f4857fb9-e255-4dc6-bd01-e4ca7cc68544	http://dbpedia.org/resource/Jamiroquai
329f95db-f02e-40bf-a5f7-0dea11529ce3	http://dbpedia.org/resource/Enter_Shikari
bd13909f-1c29-4c27-a874-d4aaf27c5b1a	http://dbpedia.org/resource/Fleetwood_Mac
8475297d-fb78-4630-8d74-9b87b6bb7cc8	http://dbpedia.org/resource/Of_Montreal
614e3804-7d34-41ba-857f-811bad7c2b7a	http://dbpedia.org/resource/Dire_Straits
20883363-1ea4-4d72-ad72-c0e767038f3e	http://dbpedia.org/resource/The_Mars_Volta
61ed9c9c-79eb-4e8f-8015-bd599ac0ab49	http://dbpedia.org/resource/Katatonia
d5cc67b8-1cc4-453b-96e8-44487acdebea	http://dbpedia.org/resource/Beach_House_(band)
14387b0f-765c-4852-852f-135335790466	http://dbpedia.org/resource/Eels_(band)
14387b0f-765c-4852-852f-135335790466	http://dbpedia.org/resource/Eels_(band)
b267ca80-034e-4dc1-9ed4-ec45f1fed41d	http://dbpedia.org/resource/Good_Charlotte
cc7d4686-ea02-45fd-956e-94c1a322558c	http://dbpedia.org/resource/Lykke_Li
07e748f1-075e-428d-85dc-ce3be434e906	http://dbpedia.org/resource/Dave_Matthews_Band
20aa23e3-3532-42ca-acf6-e8c2e9df2688	http://dbpedia.org/resource/Anathema
8ef1df30-ae4f-4dbd-9351-1a32b208a01e	http://dbpedia.org/resource/Alicia_Keys
4967c0a1-b9f3-465e-8440-4598fd9fc33c	http://dbpedia.org/resource/Enya
59a7fbcb-ff74-494d-abd0-9c82359040c9	http://dbpedia.org/resource/Grizzly_Bear_(band)
2f548675-008d-4332-876c-108b0c7ab9c5	http://dbpedia.org/resource/Sia_Furler
79491354-3d83-40e3-9d8e-7592d58d790a	http://dbpedia.org/resource/Deep_Purple
618b6900-0618-4f1e-b835-bccb17f84294	http://dbpedia.org/resource/Eric_Clapton
a506f761-2c22-4b2f-8a94-bd748c2c8f75	http://dbpedia.org/resource/Neutral_Milk_Hotel
b1003bf1-25b8-41f4-a783-36060f987913	http://dbpedia.org/resource/City_and_Colour
3630fff3-52fc-4e97-ab01-d68fd88e4135	http://dbpedia.org/resource/Yellowcard
17b53d9f-5c63-4a09-a593-dde4608e0db9	http://dbpedia.org/resource/The_Kinks
5b687684-ad34-4a9f-b425-0e7aa81fbd38	http://dbpedia.org/resource/Amon_Amarth
c3cceeed-3332-4cf0-8c4c-bbde425147b6	http://dbpedia.org/resource/Scorpions_(band)
081b133e-ce74-42ba-92c1-c18234acb532	http://dbpedia.org/resource/Andrew_Bird
4bdcee62-4902-4773-8cd1-e252e2e31225	http://dbpedia.org/resource/Alanis_Morissette
ae1b47d5-5128-431c-9d30-e08fd90e0767	http://dbpedia.org/resource/Coheed_and_Cambria
4a00ec9d-c635-463a-8cd4-eb61725f0c60	http://dbpedia.org/resource/Deadmau5
298909e4-ebcb-47b8-95e9-cc53b087fc65	http://dbpedia.org/resource/Lamb_of_God_(band)
ef6e2e49-aa93-41bd-89b0-8c7d2f260a83	http://dbpedia.org/resource/Lostprophets
69421e11-e4c3-4854-951b-ceab4972e38e	http://dbpedia.org/resource/Alkaline_Trio
534ee493-bfac-4575-a44a-0ae41e2c3fe4	http://dbpedia.org/resource/Rush_(band)
13655113-cd16-4b43-9dca-cadbbf26ee05	http://dbpedia.org/resource/Nelly_Furtado
daeec599-bf5d-4428-994a-e76ba5f86e2f	http://dbpedia.org/resource/Passion_Pit
